snapshot_date,carrier,flight,flight_date,cabin,subclass,pos_code,origin,destination,pax_Y
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,H,DK,DXB - Dubai,CPH - Copenhagen,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,2,I,AE,DXB - Dubai,AMS - Amsterdam,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,2,I,BE,DXB - Dubai,AMS - Amsterdam,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,2,I,BE,DXB - Dubai,BRU - Brussels,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,2,I,GB,DXB - Dubai,AMS - Amsterdam,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,2,I,GB,DXB - Dubai,LHR - Heathrow,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,2,I,NL,DXB - Dubai,AMS - Amsterdam,3
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,2,I,US,DXB - Dubai,MSP - Minneapolis/St Paul,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,K,AE,DXB - Dubai,EDI - Edinburgh,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,K,AE,DXB - Dubai,IAD - Dulles,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,K,QA,DXB - Dubai,MRS - Marseille,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,L,JP,DXB - Dubai,AMS - Amsterdam,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,L,NO,DXB - Dubai,GOT - Goteborg,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,N,AE,DXB - Dubai,AMS - Amsterdam,3
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,N,AE,DXB - Dubai,MCI - Kansas City,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,N,AE,DXB - Dubai,OSL - Oslo,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,N,AE,DXB - Dubai,YYZ - Lester B.Pearson,3
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,N,CA,DXB - Dubai,YOW - Ottawa,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,N,CA,DXB - Dubai,YUL - Pierre E. Trudeau,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,N,CA,DXB - Dubai,YYZ - Lester B.Pearson,6
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,N,FR,DXB - Dubai,LYS - Lyon,3
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,N,FR,DXB - Dubai,MRS - Marseille,4
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,N,FR,DXB - Dubai,SXB - Strasbourg,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,N,IR,DXB - Dubai,YYZ - Lester B.Pearson,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,N,US,DXB - Dubai,JFK - John F. Kennedy,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,2,O,FR,DXB - Dubai,AMS - Amsterdam,4
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,2,O,FR,DXB - Dubai,BRU - Brussels,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,2,O,FR,DXB - Dubai,SXB - Strasbourg,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,Q,NL,DXB - Dubai,AMS - Amsterdam,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,Q,NO,DXB - Dubai,SVG - Stavanger,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,R,AE,DXB - Dubai,ABZ - Aberdeen,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,R,BE,DXB - Dubai,ZWE - Central Rail Station,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,R,DE,DXB - Dubai,DUS - Duesseldorf,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,R,DE,DXB - Dubai,HAM - Hamburg,4
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,R,DE,DXB - Dubai,LUX - Luxembourg,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,R,DE,DXB - Dubai,STR - Stuttgart,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,R,FI,DXB - Dubai,EDI - Edinburgh,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,R,FR,DXB - Dubai,CDG - Charles De Gaulle,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,R,GB,DXB - Dubai,ABZ - Aberdeen,9
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,R,GB,DXB - Dubai,EDI - Edinburgh,3
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,R,GB,DXB - Dubai,GLA - Glasgow,5
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,R,GB,DXB - Dubai,LBA - Leeds/Bradford,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,R,GB,DXB - Dubai,LHR - Heathrow,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,R,GB,DXB - Dubai,MAN - Manchester,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,R,GB,DXB - Dubai,NCL - Newcastle,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,R,NL,DXB - Dubai,AMS - Amsterdam,3
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,R,NL,DXB - Dubai,ZWE - Central Rail Station,15
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,R,US,DXB - Dubai,GRR - Gerald R. Ford,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,R,US,DXB - Dubai,JFK - John F. Kennedy,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,R,US,DXB - Dubai,MCI - Kansas City,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,R,US,DXB - Dubai,MCO - Orlando,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,R,US,DXB - Dubai,MSP - Minneapolis/St Paul,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,R,US,DXB - Dubai,TLS - Toulouse,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,R,US,DXB - Dubai,VCE - Venice,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,T,AE,DXB - Dubai,LIS - Lisbon,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,T,BE,DXB - Dubai,AMS - Amsterdam,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,T,CA,DXB - Dubai,YYZ - Lester B.Pearson,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,T,GB,DXB - Dubai,NCL - Newcastle,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,T,NL,DXB - Dubai,AMS - Amsterdam,20
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,T,US,DXB - Dubai,DTW - Metropolitan Wayne County,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,T,US,DXB - Dubai,FSD - Joe Foss Field,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,T,US,DXB - Dubai,YYZ - Lester B.Pearson,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,X,FR,DXB - Dubai,AMS - Amsterdam,4
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,4,X,US,DXB - Dubai,JFK - John F. Kennedy,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,2,Z,AE,DXB - Dubai,AMS - Amsterdam,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,2,Z,CA,DXB - Dubai,YYZ - Lester B.Pearson,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,2,Z,NL,DXB - Dubai,AMS - Amsterdam,4
2012-02-01,KL,KL0430_DXBAMS,2012-01-18,2,Z,NO,DXB - Dubai,SVG - Stavanger,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,2,C,AE,DXB - Dubai,AMS - Amsterdam,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,2,C,AE,DXB - Dubai,GOT - Goteborg,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,2,C,FR,DXB - Dubai,LHR - Heathrow,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,2,C,GB,DXB - Dubai,ABZ - Aberdeen,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,2,C,NO,DXB - Dubai,SVG - Stavanger,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,2,C,US,DXB - Dubai,DTW - Metropolitan Wayne County,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,2,C,US,DXB - Dubai,JFK - John F. Kennedy,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,2,D,CA,DXB - Dubai,AMS - Amsterdam,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,2,D,ES,DXB - Dubai,BCN - Barcelona,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,H,AE,DXB - Dubai,SVG - Stavanger,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,2,I,BE,DXB - Dubai,BRU - Brussels,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,2,I,CH,DXB - Dubai,AMS - Amsterdam,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,2,I,DE,DXB - Dubai,CGN - Cologne/Bonn,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,2,I,GB,DXB - Dubai,HEL - Helsinki,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,2,I,NL,DXB - Dubai,AMS - Amsterdam,5
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,2,I,SE,DXB - Dubai,GOT - Goteborg,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,K,DK,DXB - Dubai,BLL - Billund,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,K,FR,DXB - Dubai,ORK - Cork,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,K,GB,DXB - Dubai,AMS - Amsterdam,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,K,NL,DXB - Dubai,AMS - Amsterdam,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,K,US,DXB - Dubai,IAH - George Bush,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,L,AE,DXB - Dubai,ARN - Arlanda,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,L,FI,DXB - Dubai,TRS - Trieste,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,L,NL,DXB - Dubai,AMS - Amsterdam,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,M,NL,DXB - Dubai,AMS - Amsterdam,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,N,AE,DXB - Dubai,AMS - Amsterdam,4
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,N,AE,DXB - Dubai,LAX - Los Angeles,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,N,AE,DXB - Dubai,SAN - San Diego,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,N,AE,DXB - Dubai,XDS - Railway Station,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,N,AE,DXB - Dubai,YUL - Pierre E. Trudeau,5
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,N,AE,DXB - Dubai,YVR - Vancouver,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,N,AE,DXB - Dubai,YYZ - Lester B.Pearson,3
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,N,AE,DXB - Dubai,ZWE - Central Rail Station,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,N,CA,DXB - Dubai,AMS - Amsterdam,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,N,CA,DXB - Dubai,YUL - Pierre E. Trudeau,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,N,CA,DXB - Dubai,YVR - Vancouver,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,N,CA,DXB - Dubai,YYZ - Lester B.Pearson,6
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,N,CA,KBL - Kabul,YYZ - Lester B.Pearson,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,N,FR,DXB - Dubai,CDG - Charles De Gaulle,4
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,N,FR,DXB - Dubai,NTE - Nantes,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,N,FR,DXB - Dubai,TLS - Toulouse,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,N,GB,DXB - Dubai,EDI - Edinburgh,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,N,IT,DXB - Dubai,YYZ - Lester B.Pearson,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,N,SE,DXB - Dubai,GOT - Goteborg,4
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,N,US,DXB - Dubai,YUL - Pierre E. Trudeau,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,Q,AE,DXB - Dubai,MEX - Mexico City,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,Q,GB,DXB - Dubai,ABZ - Aberdeen,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,Q,GB,DXB - Dubai,CWL - Cardiff,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,Q,NL,DXB - Dubai,AMS - Amsterdam,4
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,Q,NL,DXB - Dubai,CWL - Cardiff,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,Q,PK,KHI - Jinnah,MEX - Mexico City,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,R,AE,DXB - Dubai,AMS - Amsterdam,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,R,CA,DXB - Dubai,DTW - Metropolitan Wayne County,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,R,DE,DXB - Dubai,BRE - Bremen,5
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,R,DE,DXB - Dubai,DUS - Duesseldorf,10
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,R,DE,DXB - Dubai,FRA - Frankfurt,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,R,DE,DXB - Dubai,HAJ - Hannover,7
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,R,DE,DXB - Dubai,HAM - Hamburg,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,R,DE,DXB - Dubai,NUE - Nuremberg,4
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,R,FR,DXB - Dubai,CDG - Charles De Gaulle,7
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,R,FR,DXB - Dubai,LYS - Lyon,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,R,FR,DXB - Dubai,TLS - Toulouse,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,R,GB,DXB - Dubai,ABZ - Aberdeen,3
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,R,GB,DXB - Dubai,BRS - Bristol,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,R,GB,DXB - Dubai,GLA - Glasgow,5
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,R,GB,DXB - Dubai,HUY - Humberside,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,R,GB,DXB - Dubai,MAN - Manchester,3
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,R,IE,DXB - Dubai,DUB - Dublin,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,R,NL,DXB - Dubai,AMS - Amsterdam,7
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,R,NO,DXB - Dubai,BGO - Bergen,4
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,R,NO,DXB - Dubai,SVG - Stavanger,4
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,R,SE,DXB - Dubai,GOT - Goteborg,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,R,US,DXB - Dubai,JFK - John F. Kennedy,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,R,US,DXB - Dubai,MKE - Milwaukee,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,R,US,DXB - Dubai,STL - Saint Louis,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,R,US,DXB - Dubai,YYZ - Lester B.Pearson,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,T,AE,DXB - Dubai,EDI - Edinburgh,4
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,T,AE,DXB - Dubai,FCO - Fiumicino,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,T,AE,DXB - Dubai,LYS - Lyon,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,T,AE,DXB - Dubai,MIA - Miami,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,T,AE,DXB - Dubai,YYZ - Lester B.Pearson,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,T,BE,DXB - Dubai,AMS - Amsterdam,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,T,CA,DXB - Dubai,AMS - Amsterdam,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,T,DE,DXB - Dubai,DUS - Duesseldorf,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,T,NL,DXB - Dubai,AMS - Amsterdam,12
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,T,PK,DXB - Dubai,ATL - Atlanta,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,T,US,DXB - Dubai,ALB - Albany,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,T,US,DXB - Dubai,DTW - Metropolitan Wayne County,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,T,US,DXB - Dubai,RIC - Richmond,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,T,US,DXB - Dubai,ROC - Rochester,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,T,US,DXB - Dubai,YVR - Vancouver,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,T,US,DXB - Dubai,YYZ - Lester B.Pearson,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,T,US,DXB - Dubai,ZRH - Zurich,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,U,BE,DXB - Dubai,AMS - Amsterdam,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,U,FR,DXB - Dubai,LYS - Lyon,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,U,GB,DXB - Dubai,ABZ - Aberdeen,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,U,NL,DXB - Dubai,AMS - Amsterdam,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,U,SE,DXB - Dubai,GOT - Goteborg,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,X,FR,DXB - Dubai,AMS - Amsterdam,4
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,4,X,US,DXB - Dubai,ATL - Atlanta,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,2,Z,AE,DXB - Dubai,MAN - Manchester,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,2,Z,CA,DXB - Dubai,XDS - Railway Station,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,2,Z,GB,DXB - Dubai,ABZ - Aberdeen,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,2,Z,NL,DXB - Dubai,AMS - Amsterdam,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,2,Z,US,DXB - Dubai,ATL - Atlanta,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,2,Z,US,DXB - Dubai,BTV - Burlington,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,2,Z,US,DXB - Dubai,JFK - John F. Kennedy,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-20,2,Z,US,DXB - Dubai,MSP - Minneapolis/St Paul,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,2,C,FR,DXB - Dubai,EDI - Edinburgh,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,2,D,US,DXB - Dubai,EDI - Edinburgh,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,2,D,US,DXB - Dubai,JFK - John F. Kennedy,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,H,AE,DXB - Dubai,ALC - Alicante,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,H,GB,DXB - Dubai,EDI - Edinburgh,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,H,GB,DXB - Dubai,LHR - Heathrow,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,2,I,AE,DXB - Dubai,AMS - Amsterdam,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,2,I,GB,DXB - Dubai,ABZ - Aberdeen,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,K,GB,DXB - Dubai,ABZ - Aberdeen,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,K,NO,DXB - Dubai,ABZ - Aberdeen,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,K,US,DXB - Dubai,BRU - Brussels,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,L,AE,DXB - Dubai,GLA - Glasgow,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,L,AE,DXB - Dubai,MXP - Malpensa,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,L,MX,DXB - Dubai,AMS - Amsterdam,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,L,NO,DXB - Dubai,OSL - Oslo,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,L,US,DXB - Dubai,MSP - Minneapolis/St Paul,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,N,AE,DXB - Dubai,BUF - Buffalo,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,N,AE,DXB - Dubai,GOT - Goteborg,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,N,AE,DXB - Dubai,JFK - John F. Kennedy,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,N,AE,DXB - Dubai,LHR - Heathrow,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,N,AE,DXB - Dubai,MSP - Minneapolis/St Paul,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,N,AE,DXB - Dubai,NWI - Norwich,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,N,CA,DXB - Dubai,YUL - Pierre E. Trudeau,3
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,N,CA,DXB - Dubai,YYZ - Lester B.Pearson,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,N,DE,DXB - Dubai,CDG - Charles De Gaulle,10
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,N,DE,DXB - Dubai,MRS - Marseille,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,N,FR,DXB - Dubai,CDG - Charles De Gaulle,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,N,GB,DXB - Dubai,NWI - Norwich,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,N,IR,DXB - Dubai,YYZ - Lester B.Pearson,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,N,US,DXB - Dubai,CDG - Charles De Gaulle,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,N,US,DXB - Dubai,YYZ - Lester B.Pearson,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,2,O,FR,DXB - Dubai,AMS - Amsterdam,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,2,O,FR,DXB - Dubai,EDI - Edinburgh,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,2,O,FR,DXB - Dubai,GLA - Glasgow,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,2,O,FR,DXB - Dubai,MME - Durham,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,Q,AE,DXB - Dubai,TIJ - A.L. Rodriguez,7
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,Q,GB,DXB - Dubai,EDI - Edinburgh,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,Q,GB,DXB - Dubai,GLA - Glasgow,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,Q,IT,DXB - Dubai,TIJ - A.L. Rodriguez,6
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,Q,NL,DXB - Dubai,AMS - Amsterdam,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,Q,SE,DXB - Dubai,ARN - Arlanda,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,R,AE,DXB - Dubai,AMS - Amsterdam,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,R,AE,DXB - Dubai,TPA - Tampa,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,R,CA,DXB - Dubai,YYZ - Lester B.Pearson,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,R,DE,DXB - Dubai,BRE - Bremen,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,R,DE,DXB - Dubai,DUS - Duesseldorf,5
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,R,DE,DXB - Dubai,FRA - Frankfurt,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,R,DE,DXB - Dubai,TXL - Tegel,3
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,R,FR,DXB - Dubai,CDG - Charles De Gaulle,5
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,R,FR,DXB - Dubai,LYS - Lyon,4
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,R,FR,DXB - Dubai,MRS - Marseille,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,R,GB,DXB - Dubai,ABZ - Aberdeen,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,R,GB,DXB - Dubai,BHX - Birmingham,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,R,GB,DXB - Dubai,CWL - Cardiff,4
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,R,GB,DXB - Dubai,EDI - Edinburgh,9
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,R,GB,DXB - Dubai,GLA - Glasgow,8
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,R,GB,DXB - Dubai,LCY - City,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,R,GB,DXB - Dubai,LHR - Heathrow,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,R,GB,DXB - Dubai,LPL - John Lennon,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,R,GB,DXB - Dubai,MAN - Manchester,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,R,GB,DXB - Dubai,MME - Durham,1
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,R,GB,DXB - Dubai,NCL - Newcastle,12
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,R,GB,DXB - Dubai,NWI - Norwich,2
2012-02-01,KL,KL0430_DXBAMS,2012-01-22,4,R,NL,DXB - Dubai,AMS - Amsterdam,5
